instance,model_name,solution,total_runtime,gurobi_runtime,mipgap,objval,objbound,coverage_9min,coverage_15min,survival_rate,response_time_mean,response_time_median,response_time_90th_percentile,busy_fraction,service_rate
Toronto-43,DT-Median,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 2, 3, 0, 0, 0]",10.236212000017986,0.375,0.0,0.11513805783720094,0.11513805783720094,0.00014281942499502385,0.00028963031186596234,1.662907150341239e-05,76362.02712959428,76531.61934546664,137493.09725080794,0.9996932162204775,18.439297191222444
Toronto-43,MLP-Coverage,"[3, 0, 1, 1, 0, 0, 1, 3, 0, 2, 0, 2, 2, 0, 0, 1, 1, 0, 3, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 4, 0, 1, 0, 1, 1, 0, 3, 2, 4, 0, 0, 0]",600.1539440001361,600.1159999370575,8.136815790643222,0.30456202446513037,2.782727114363271,0.7235468839939097,0.9372090160654023,0.07703587538444437,6.304728822705635,5.088056273916299,10.541547801409177,0.5430355794411893,22.816410342989382
Toronto-43,MLP-Survival,"[1, 1, 2, 1, 0, 1, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 2, 0, 2, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 2, 2, 1, 1, 2, 2, 1, 0, 0]",600.2738884999417,600.2170000076294,7.589293908575587,0.34325781923099463,2.948342295791722,0.7399385394854332,0.9378304965436222,0.08080314627898288,6.1059496993385505,4.854585703438625,10.461993230461161,0.4573134963378374,22.32396788455859
Toronto-43,MLP-Median,"[0, 0, 1, 0, 0, 1, 0, 3, 2, 1, 0, 2, 1, 2, 0, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 3, 0, 2, 1, 0, 1, 2, 0, 1, 3, 2, 0, 1, 0, 0, 2, 2, 0, 2, 0, 0]",600.1129495999776,600.0400002002716,5.753978924435528,0.6098690322249815,-2.8993045258634536,0.7195699043887738,0.9372326116137689,0.07626488914671142,6.294171401024505,5.133016689055557,10.613974082621572,0.5437220281414504,22.759525287966518
Toronto-50,Best-coverage_9min,"[0, 1, 1, 1, 0, 1, 2, 1, 1, 1, 2, 1, 0, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 0, 0, 2, 1, 1, 0, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 0]",,,,,,0.8552775136102534,0.9913707928988854,0.0927272695934375,4.687872850107107,4.302998916770593,7.480277237850169,0.4369429489820591,23.824098402950032
Toronto-50,Best-survival_rate,"[0, 1, 1, 1, 0, 1, 2, 1, 1, 1, 2, 1, 0, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 0, 0, 2, 1, 1, 0, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 0]",,,,,,0.8552775136102534,0.9913707928988854,0.0927272695934375,4.687872850107107,4.302998916770593,7.480277237850169,0.4369429489820591,23.824098402950032
Toronto-50,Best-response_time_mean,"[0, 1, 1, 1, 0, 1, 2, 1, 1, 1, 2, 1, 0, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 0, 0, 2, 1, 1, 0, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 0]",,,,,,0.8552775136102534,0.9913707928988854,0.0927272695934375,4.687872850107107,4.302998916770593,7.480277237850169,0.4369429489820591,23.824098402950032
Toronto-50,MEXCLP,"[2, 0, 2, 1, 0, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 0, 2, 0, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 0, 0, 0, 1, 1, 1, 2, 2, 1, 2, 1, 2, 0, 0, 0]",9.029923100024462,0.125,0.0,0.7214170137940853,0.7214170137940872,0.8574112979671218,0.9903750424915794,0.09385050090751526,4.65070119886311,4.241313475556308,7.480892330090356,0.44442279252431127,23.893259020297375
Toronto-50,pMQ,"[2, 0, 2, 1, 0, 2, 0, 2, 2, 0, 0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 2, 1, 0, 1, 1, 2, 1, 2, 1, 2, 2, 1, 0, 2, 0, 1, 0, 2, 3, 1, 2, 0, 2, 0, 0, 0]",620.3266785999294,600.1200001239777,0.017585887098417907,2.5548490929607217,2.509919805258419,0.8548228267664182,0.9905332435490376,0.09335313951770621,4.679504827806437,4.276145948432628,7.5235446600784055,0.444211384947799,23.92683307663361
Toronto-50,Linear-Coverage,"[0, 0, 2, 2, 0, 1, 2, 2, 1, 1, 0, 2, 0, 0, 1, 1, 2, 0, 2, 1, 1, 2, 1, 1, 1, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 0, 1, 0]",0.18710660003125668,0.015000104904174805,0.0,0.7390293043664028,0.7390293043664031,0.7432475108668021,0.954362337406977,0.08281658547843271,5.648503187428872,4.73857475530167,10.12759774609702,0.46274375539612816,23.014293157022077
Toronto-50,Linear-Survival,"[0, 0, 1, 1, 0, 1, 1, 2, 1, 1, 1, 2, 0, 1, 1, 1, 2, 0, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 0, 1, 0, 0, 1, 2, 1, 1, 2, 2, 2, 2, 2, 1, 0, 1, 0]",0.0760580999776721,0.0,0.0,0.7270652183522239,0.7270652183522239,0.7850744894281455,0.9719680713458512,0.08783053882182852,5.20101192665864,4.48609287959971,9.089519856798725,0.4523036359321684,23.407265138550223
Toronto-50,Linear-Median,"[0, 0, 2, 1, 0, 1, 2, 2, 1, 1, 1, 2, 1, 0, 1, 1, 2, 0, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 0, 1, 0]",0.07315870001912117,0.0,0.0,0.30352639962974143,0.30352639962974143,0.7723882782786289,0.9650930342188359,0.08594887876414643,5.366730081330909,4.5716899266488324,9.437497195217443,0.45630464596256654,23.282242232521828
Toronto-50,DT-Coverage,"[0, 4, 1, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 4, 0, 1, 4, 4, 0, 0, 3, 3, 0, 2, 0, 3, 1, 0, 4]",12.35661970009096,0.3919999599456787,0.0,0.9074873697547686,0.9074873697547686,0.6507979329363485,0.915751049243781,0.0696252909144657,6.73443771373001,5.604891083437542,12.135025396725087,0.4774730730936739,22.176272349992857
Toronto-50,DT-Survival,"[0, 0, 2, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 3, 1, 0, 2, 0, 1, 0, 0, 0, 4, 1, 4, 0, 4, 0, 4, 0, 3, 1, 4, 3, 0, 0, 0, 0, 2, 1, 1, 1, 0, 0, 3, 0]",10.932385000167415,0.3280000686645508,0.0,0.8557381445686302,0.8557381445686302,0.7481421179936436,0.9730707623330831,0.07852336391799336,5.640471485731652,5.063098000956598,9.255204107352185,0.45796329207528136,23.126916167660568
Toronto-50,DT-Median,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 2, 3, 0, 0, 0]",9.166817900026217,0.35899996757507324,0.0,0.11513805783720094,0.11513805783720094,0.00033437070987860204,0.0006466184613747657,3.764228188687101e-05,76375.69353379193,76295.64227991001,137752.93676370004,0.9996620121077472,18.436947837866846
Toronto-50,MLP-Coverage,"[1, 2, 1, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 0, 2, 1, 0, 1, 3, 2, 1, 2, 2, 0, 2, 0, 2, 0, 0, 0]",600.1180000000168,600.085000038147,3.401276643133018,0.7389194039665229,3.2521887138356287,0.8523852013335158,0.9905732445257964,0.09259311388446714,4.706470790737631,4.306633863400566,7.521821117472717,0.44712633233892785,23.784715003708992
Toronto-50,MLP-Survival,"[1, 0, 1, 2, 0, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 3, 1, 0, 0]",600.137790299952,600.0889999866486,3.722388156469809,0.746948631375295,3.527381370298026,0.8547451856437576,0.9901267698853878,0.09422002438315914,4.642502351377945,4.218241169644171,7.5206505432823265,0.4451222206457722,23.88583457841187
Toronto-50,MLP-Median,"[1, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 2, 1, 2, 0, 2, 2, 0, 3, 0, 0, 0, 2, 1, 0, 1, 1, 3, 1, 1, 3, 2, 0, 0, 4, 3, 1, 1, 0, 0, 3, 3, 0, 1, 0, 0]",600.1374290001113,600.0810000896454,13.517109794063403,0.27399654831829373,-3.429644878494481,0.8260656540219475,0.988096015026899,0.08756743740262822,4.990090398692071,4.573047793601472,7.935701868999604,0.45059519091470557,23.54778817076516
Toronto-57,Best-coverage_9min,"[2, 1, 2, 2, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 2, 1, 0, 2, 3, 1, 0, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 0, 1, 1]",,,,,,0.8893286704695598,0.9959824573025576,0.0967819548887529,4.415217126715278,4.13211160096871,6.882475021464343,0.3874100103626275,24.063407110934627
Toronto-57,Best-survival_rate,"[1, 0, 2, 1, 1, 2, 2, 2, 2, 1, 1, 0, 1, 1, 2, 1, 1, 0, 2, 2, 2, 2, 1, 2, 2, 2, 1, 1, 1, 1, 2, 0, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 0, 0]",,,,,,0.8866260869634882,0.9956606847380148,0.0979422396547931,4.380374621303224,4.065478462081228,6.932670039877811,0.3861805636103452,24.11136495764099
Toronto-57,Best-response_time_mean,"[1, 0, 2, 1, 1, 2, 2, 2, 2, 1, 1, 0, 1, 1, 2, 1, 1, 0, 2, 2, 2, 2, 1, 2, 2, 2, 1, 1, 1, 1, 2, 0, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 0, 0]",,,,,,0.8866260869634882,0.9956606847380148,0.0979422396547931,4.380374621303224,4.065478462081228,6.932670039877811,0.3861805636103452,24.11136495764099
Toronto-57,MEXCLP,"[2, 0, 2, 2, 0, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 0, 2, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 0, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 0, 0]",13.159721200121567,0.15599989891052246,0.0,0.7872252644082949,0.7872252644083038,0.894863147422928,0.9964749764248623,0.09912385444643136,4.305596298815331,4.010561890052486,6.770972644276846,0.3858878612590472,24.17771184005847
Toronto-57,pMQ,"[2, 0, 2, 1, 0, 2, 0, 2, 2, 1, 1, 2, 2, 2, 1, 2, 2, 0, 2, 0, 1, 1, 0, 2, 1, 2, 1, 2, 2, 2, 2, 1, 0, 2, 0, 1, 1, 2, 2, 2, 2, 0, 2, 0, 0, 0]",688.627858400112,600.1180000305176,0.005718843307967208,2.306785470846841,2.2935933261939727,0.8955894103353831,0.9962099169774739,0.09913002144820648,4.306469181785959,4.011647217114296,6.784627049873452,0.38784224011823437,24.070872860888546
Toronto-57,Linear-Coverage,"[0, 0, 2, 2, 0, 1, 2, 2, 1, 2, 1, 2, 1, 0, 1, 1, 2, 0, 2, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 0, 2, 1, 0, 1, 1, 2, 2, 2, 2, 1, 2, 2, 1, 0, 1, 0]",0.22948610014282167,0.0,0.0,1.0404292896788183,1.0404292896788183,0.8272797379070143,0.9826861974049071,0.09249549246089775,4.836434195648755,4.248858910953277,8.222127521752927,0.394858711414772,23.618045975853857
Toronto-57,Linear-Survival,"[0, 0, 2, 1, 0, 1, 2, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2, 0, 2, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 0, 1, 1, 0, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 0, 1, 0]",0.08573710010387003,0.015000104904174805,0.0,1.0133397626902265,1.0133397626902265,0.8269744163889332,0.9816967566582226,0.0935280979307801,4.804583745697325,4.190850235888502,8.263893991416483,0.39214957332005407,23.721106969562065
Toronto-57,Linear-Median,"[0, 0, 2, 2, 0, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 0, 2, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 0, 1, 1, 0, 1, 2, 1, 2, 2, 2, 2, 2, 2, 1, 0, 1, 0]",0.07682800013571978,0.016000032424926758,0.0,0.005237751595433382,0.00523775159543316,0.8209157233622859,0.9794372293854205,0.09257096753322493,4.876225092840256,4.228841678364551,8.414324668512347,0.3940803229187623,23.61691033975826
Toronto-57,DT-Coverage,"[0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 3, 0, 0, 2, 3, 4, 0, 0, 1, 0, 2, 0, 4, 0, 0, 2, 0, 1, 0, 4, 1, 0, 3, 0, 3, 3, 1, 3, 0, 4, 4]",12.396957200020552,0.4070000648498535,0.0,0.9074873697547686,0.9074873697547686,0.7507136907926764,0.9730073438637176,0.07993957292798429,5.601055656859383,4.990543492297002,9.290479534135958,0.4004505169787344,23.178994294297162
Toronto-57,DT-Survival,"[0, 4, 2, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 3, 1, 0, 2, 0, 1, 3, 0, 0, 0, 1, 0, 3, 4, 0, 0, 4, 4, 1, 0, 3, 0, 3, 0, 0, 2, 1, 1, 1, 0, 0, 3, 4]",12.412833099951968,0.34399986267089844,0.0,0.8557381445686302,0.8557381445686302,0.7195604516132527,0.9613412873369842,0.07600922687137958,5.9072733770289165,5.221432501594973,9.853494502249523,0.41424132088064536,22.86298811603724
Toronto-57,DT-Median,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 2, 3, 0, 0, 0]",9.990483600180596,0.35899996757507324,0.0,0.11513805783720094,0.11513805783720094,0.0002597136735835,0.0004853990830301631,2.8519937794740852e-05,75889.49020850405,75936.17815152372,136593.7894975203,0.9996950567860863,18.464857116590117
Toronto-57,MLP-Coverage,"[2, 1, 2, 1, 1, 1, 1, 1, 0, 2, 1, 2, 1, 1, 1, 2, 1, 0, 2, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 1, 0, 1, 2, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0]",600.1231658998877,600.0889999866486,2.8132463479733625,0.9753465796037092,3.7192367826821546,0.8963880103994212,0.9967575166183282,0.09845642958702824,4.330131620298704,4.0486909318275135,6.76180665489108,0.3850976368174013,24.210534687336327
Toronto-57,MLP-Survival,"[1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2, 2, 0, 2, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 3, 1, 2, 1, 2, 1, 0, 0]",600.1591584999114,600.1039998531342,3.0788847738399525,1.0394535859990128,4.239811405044711,0.8989423480534885,0.9960862947025533,0.10040980016207209,4.2558572927275495,3.9491180704258113,6.728444208419806,0.3855540522185863,24.217318684941823
